"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"MCEP","Mid-Con Energy Partners, LP","22.32","429221412","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mcep",
"MBRG","Middleburg Financial Corporation","19.13","134896859.31","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbrg",
"MSEX","Middlesex Water Company","19.94","315447051.28","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/msex",
"MOFG","MidWestOne Financial Group, Inc.","24.92","210812783.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mofg",
"MDXG","MiMedx Group, Inc","7.02","673530523.38","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mdxg",
"MNDO","MIND C.T.I. Ltd.","1.81","33994366.58","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mndo",
"MSPD","Mindspeed Technologies, Inc.","3.4","147047011.4","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mspd",
"MSON","MISONIX, Inc.","5.19","36807407.34","n/a","1992","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/mson",
"MIND","Mitcham Industries, Inc.","17.06","218063223.1","n/a","1994","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mind",
"MITK","Mitek Systems, Inc.","5.67","153360436.32","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/mitk",
"MITL","Mitel Networks Corporation","3.85","206755583.65","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/mitl",
"MKSI","MKS Instruments, Inc.","26.36","1397252895.24","n/a","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mksi",
"MINI","Mobile Mini, Inc.","33.14","1530810270.22","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mini",
"MOCO","MOCON, Inc.","13.44","74338199.04","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/moco",
"MPAC","MOD-PAC CORP.","8.2501","27363205.6712","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/mpac",
"MLNK","ModusLink Global Solutions, Inc","3.13","161339142.76","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mlnk",
"MOLX","Molex Incorporated","29.68","5274080171.92","n/a","1972","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/molx",
"MOLXA","Molex Incorporated","24.82","2036326818.16","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/molxa",
"MNTA","Momenta Pharmaceuticals, Inc.","14.91","774204225.06","n/a","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mnta",
"MCRI","Monarch Casino & Resort, Inc.","16.98","274323123.78","n/a","1993","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mcri",
"MNRK","Monarch Financial Holdings, Inc.","10.56","109803650.88","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mnrk",
"MDLZ","Mondelez International, Inc.","28.78","51356546864.08","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mdlz",
"MGI","Moneygram International, Inc.","22.93","1327770799.07","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mgi",
"MPWR","Monolithic Power Systems, Inc.","24.05","884459914","n/a","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/mpwr",
"TYPE","Monotype Imaging Holdings Inc.","25.59","978175063.05","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/type",
"MNRO","Monro Muffler Brake, Inc.","49.27","1540537161.15","n/a","1991","Consumer Services","Automotive Aftermarket","http://www.nasdaq.com/symbol/mnro",
"MRCC","Monroe Capital Corporation","14.886","85808754.198","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mrcc",
"MNST","Monster Beverage Corporation","60.4","10024214003.2","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/mnst",
"MHGC","Morgans Hotel Group Co.","7.92","256754979.36","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/mhgc",
"MORN","Morningstar, Inc.","77.99","3626519324.01","n/a","2005","Finance","Investment Managers","http://www.nasdaq.com/symbol/morn",
"MOSY","MoSys, Inc.","4.15","168168150.9","n/a","2001","Technology","Semiconductors","http://www.nasdaq.com/symbol/mosy",
"MPAA","Motorcar Parts of America, Inc.","9.23","133474836.17","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mpaa",
"MOVE","Move, Inc.","12.94","515934259.68","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/move",
"MSBF","MSB Financial Corp.","7.08","35512833.96","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/msbf",
"MNTG","MTR Gaming Group, Inc.","3.36","93121838.88","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mntg",
"MTSC","MTS Systems Corporation","57.575","910177842","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsc",
"MBND","Multiband Corporation","3.17","69136644.39","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mbnd",
"LABL","Multi-Color Corporation","31.48","510934377.12","n/a","1987","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/labl",
"MFLX","Multi-Fineline Electronix, Inc.","15","357699840","n/a","2004","Technology","Electrical Products","http://www.nasdaq.com/symbol/mflx",
"MGAM","Multimedia Games Holding Company, Inc.","28.2","814067842.8","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/mgam",
"MFSF","MutualFirst Financial Inc.","14.81","105080311.87","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfsf",
"MWIV","MWI Veterinary Supply, Inc.","119.35","1527777986.35","n/a","2005","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/mwiv",
"MYL","Mylan Inc.","30.37","11573689177.95","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myl",
"MYRG","MYR Group, Inc.","19.05","399686068.8","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/myrg",
"MYGN","Myriad Genetics, Inc.","27.79","2213608559.4","n/a","1995","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/mygn",
"NANO","Nanometrics Incorporated","14.28","330044986.32","n/a","1984","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nano",
"NSPH","Nanosphere, Inc.","3.11","174193476.04","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nsph",
"NSTG","NanoString Technologies, Inc.","8.47","123617490.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nstg",
"NSSC","NAPCO Security Technologies, Inc.","4.79","92429444.65","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nssc",
"NASB","NASB Financial Inc.","25.88","203613850.32","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nasb",
"QQQX","NASDAQ Premium Income and Growth Fund Inc.","15.98","294756629.08","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/qqqx",
"NAFC","Nash-Finch Company","22.34","274218473.5","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/nafc",
"NATH","Nathan&#39;s Famous, Inc.","54.41","242675129.2","n/a","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/nath",
"NAUH","National American University Holdings, Inc.","3.73","95458368.88","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nauh",
"NKSH","National Bankshares, Inc.","36.71","255060125.54","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nksh",
"FIZZ","National Beverage Corp.","17.39","805661570.85","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/fizz",
"NCMI","National CineMedia, Inc.","16.94","963672200.26","n/a","2007","Consumer Services","Advertising","http://www.nasdaq.com/symbol/ncmi",
"NATI","National Instruments Corporation","27.67","3418647232.59","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nati",
"NATL","National Interstate Corporation","30.01","591709780.87","n/a","2005","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/natl",
"NPBC","National Penn Bancshares, Inc.","10.58","1540166942.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/npbc",
"NRCIA","National Research Corporation","16.8","58051778.4","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/nrcia",
"NRCIB","National Research Corporation","34.23","118280498.49","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/nrcib",
"NSEC","National Security Group, Inc.","7.12","17562192","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nsec",
"NTSC","National Technical Systems, Inc.","15.23","176983184.85","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/ntsc",
"NWLI","National Western Life Insurance Company","194","705144022","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nwli",
"NAII","Natural Alternatives International, Inc.","4.58","31603167.9","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/naii",
"NATR","Nature&#39;s Sunshine Products, Inc.","17.09","271282695.12","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/natr",
"BABY","Natus Medical Incorporated","14.07","427548691.92","n/a","2001","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/baby",
"NVSL","Naugatuck Valley Financial Corporation","7.25","50766008","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nvsl",
"NAVR","Navarre Corporation","2.7","151853837.4","n/a","1993","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/navr",
"NBTF","NB&T FINANCIAL GROUP INC","21.281","72733073.907","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/nbtf",
"NBTB","NBT Bancorp Inc.","21.64","947743016.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbtb",
"NCIT","NCI, Inc.","4.32","55868896.8","n/a","2005","Technology","EDP Services","http://www.nasdaq.com/symbol/ncit",
"NKTR","Nektar Therapeutics","11.73","1355084297.34","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nktr",
"NEOG","Neogen Corporation","55.93","1337948567.13","n/a","1989","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/neog",
"NEO","NeoGenomics, Inc.","3.92","190919828.96","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/neo",
"NEON","Neonode Inc.","5.88","200391299.64","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/neon",
"NEPT","Neptune Technologies & Bioresources Inc","3.18","191148941.4","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nept",
"UEPS","Net 1 UEPS Technologies, Inc.","7.23","330717602.61","n/a","2005","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ueps",
"NETE","Net Element International, Inc.","4.42","124363060.38","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/nete",
"NETC","NET Servicos de Comunicacao S.A.","13.77","4722608785.77","n/a","1994","Consumer Services","Television Services","http://www.nasdaq.com/symbol/netc",
"NTAP","NetApp, Inc.","38.29","13826931536.46","n/a","1995","Technology","Electronic Components","http://www.nasdaq.com/symbol/ntap",
"NTES","NetEase, Inc.","63.85","8290390437.95","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ntes",
"NFLX","Netflix, Inc.","221.46","12434024728.86","n/a","2002","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/nflx",
"NTGR","NETGEAR, Inc.","31.51","1213892783.99","n/a","2003","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntgr",
"NLST","Netlist, Inc.","0.9","27368597.7","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/nlst",
"NTCT","NetScout Systems, Inc.","23.7","980842275","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/ntct",
"NTWK","NetSol Technologies Inc.","10.23","91349020.29","n/a","1994","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ntwk",
"NBIX","Neurocrine Biosciences, Inc.","13.54","903556262.72","n/a","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nbix",
"NURO","NeuroMetrix, Inc.","1.94","4862695.36","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/nuro",
"NCBC","New Century Bancorp, Inc. (NC)","6.4","44265638.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ncbc",
"NHTB","New Hampshire Thrift Bancshares, Inc.","14.4001","101805322.9765","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nhtb",
"NYMT","New York Mortgage Trust, Inc.","6.71","427633198.3","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nymt",
"NYMTP","New York Mortgage Trust, Inc.","24.61","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nymtp",
"NBBC","NewBridge Bancorp","6.09","173223217.02","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbbc",
"NEWL","NewLead Holdings Ltd.","0.2244","69454203.9972","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/newl",
"NLNK","NewLink Genetics Corporation","20.08","514145167.12","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nlnk",
"NFSB","Newport Bancorp, Inc.","17.05","60437510.1","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfsb",
"NEWP","Newport Corporation","14.11","551425347.04","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/newp",
"NWS","News Corporation","14.99","34694999749.88","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/nws",
"NWSA","News Corporation","15","5683108620","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/nwsa",
"NEWS","NewStar Financial, Inc.","13.35","659828943.15","n/a","2006","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/news",
"NEWT","Newtek Business Services Inc.","2.13","78739011.36","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/newt",
"NXST","Nexstar Broadcasting Group, Inc.","34.5","1012879807.5","n/a","2003","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/nxst",
"NFEC","NF Energy Saving Corporation","0.6","3275488.2","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nfec",
"NGPC","NGP Capital Resources Company","6.42","134948894.34","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/ngpc",
"EGOV","NIC Inc.","17.02","1103887278.84","n/a","1999","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/egov",
"NICE","NICE-Systems Limited","36.65","2208114818.35","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/nice",
"NICK","Nicholas Financial, Inc.","15.17","184493428.93","n/a","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/nick",
"NIHD","NII Holdings, Inc.","6.71","1154257501.32","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/nihd",
"NINE","Ninetowns Internet Technology Group Company Limited","1.71","66334036.14","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nine",
"NNBR","NN, Inc.","11.38","194698132.62","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nnbr",
"NDLS","Noodles & Company","47.2","1349737147.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ndls",
"NDSN","Nordson Corporation","69.39","4455863237.25","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","3.41","9353602.72","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nsys",
"NTK","Nortek Inc.","65.81","1010767497.94","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntk",
"NOVB","North Valley Bancorp","17.46","119342452.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/novb",
"NBN","Northeast Bancorp","9.64","100705638.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbn",
"NECB","Northeast Community Bancorp, Inc.","6.15","77765224.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/necb",
"NTIC","Northern Technologies International Corporation","11.4","50409318","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/ntic",
"NTRS","Northern Trust Corporation","58.63","14026631584.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ntrs",
"NFBK","Northfield Bancorp, Inc.","11.62","676344098.64","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","23.82","155173341.48","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","13.91","1303856270.34","n/a","2009","Finance","Major Banks","http://www.nasdaq.com/symbol/nwbi",
"NWBO","Northwest Biotherapeutics, Inc.","3.49","105067643.58","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nwbo",
"NWBOW","Northwest Biotherapeutics, Inc.","1.5","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nwbow",
"NWPX","Northwest Pipe Company","29.98","282932862.26","n/a","1995","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nwpx",
"NCLH","Norwegian Cruise Line Holdings Ltd.","30.48","6217843556.16","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/nclh",
"NWFL","Norwood Financial Corp.","29.1899","116251870.8794","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nwfl",
"NVMI","Nova Measuring Instruments Ltd.","9.09","242862784.02","n/a","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/nvmi",
"NVDQ","Novadaq Technologies Inc","13.37","637601234.76","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nvdq",
"NVTL","Novatel Wireless, Inc.","4.09","138691642.33","n/a","2000","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nvtl",
"NVAX","Novavax, Inc.","2.25","343044015.75","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nvax",
"NVGN","Novogen Limited","4.29","17813053.83","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvgn",
"NPSP","NPS Pharmaceuticals, Inc.","15.78","1597463130.9","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/npsp",
"NTLS","NTELOS Holdings Corp.","16.36","351148896.84","n/a","2006","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntls",
"NUAN","Nuance Communications, Inc.","18.7","5941941979.6","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nuan",
"NMRX","Numerex Corp.","10.9","212550000","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"PATH","NuPathe Inc.","2.8","87002148.8","n/a","1997","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/path",
"NUTR","Nutraceutical International Corporation","21.43","208086692.95","n/a","1998","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nutr",
"NTRI","NutriSystem Inc","11.34","324651839.4","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ntri",
"NUVA","NuVasive, Inc.","25.31","1119457149.16","n/a","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuva",
"NVEEU","NV5 Holdings, Inc.","8.11","34131454.04","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nveeu",
"NVEC","NVE Corporation","46.69","227027136.84","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","14.09","8142842216.9","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","31.35","7839004800","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/nxpi",
"NXTM","NxStage Medical, Inc.","14.24","850652843.68","n/a","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nxtm",
"NYMX","Nymox Pharmaceutical Corporation","5.16","175369416.36","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","3.43","101249010.66","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/oiim",
"BKOR","Oak Ridge Financial Services, Inc.","4.34","7859505.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bkor",
"OVLY","Oak Valley Bancorp (CA)","7.85","62130630.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovly",
"OBAF","OBA Financial Services, Inc.","18.45","76422298.5","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/obaf",
"OBCI","Ocean Bio-Chem, Inc.","2.77","23615984.02","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","1.62","16798499.28","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/optt",
"ORIG","Ocean Rig UDW Inc.","18.47","2432963114.16","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/orig",
"OSHC","Ocean Shore Holding Co.","13.95","97236326.7","n/a","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oshc",
"OCFC","OceanFirst Financial Corp.","16.06","283623277.74","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ocfc",
"OCLR","Oclaro, Inc.","1.15","106520373.8","n/a","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/oclr",
"OFED","Oconee Federal Financial Corp.","14.94","89825181.3","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ofed",
"OCLS","Oculus Innovative Sciences, Inc.","2.59","17050358.5","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ocls",
"OCZ","OCZ Technology Group Inc","1.61","108918609.1","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/ocz",
"OMEX","Odyssey Marine Exploration, Inc.","3.06","241345042.74","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/omex",
"OPAY","Official Payments Holdings, Inc.","6.86","114729912.22","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/opay",
"OFS","OFS Capital Corporation","11.66","112227383.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofs",
"OVBC","Ohio Valley Banc Corp.","22.37","90871503.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovbc",
"OHRP","Ohr Pharmaceuticals, Inc.","7.65","137713456.35","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ohrp",
"ODFL","Old Dominion Freight Line, Inc.","42.72","3680965254.24","n/a","1991","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","12.89","125901786","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/olbk",
"OPOF","Old Point Financial Corporation","13","64467117","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","5.58","77466637.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","11.11","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbcp",
"ZEUS","Olympic Steel, Inc.","24.98","273006819.68","n/a","1985","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","14.735","148702997.17","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","5.31","137681752.77","n/a","2009","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omer",
"OABC","OmniAmerican Bancorp, Inc.","22.19","253935791.76","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/oabc",
"OMCL","Omnicell, Inc.","19.83","680794259.73","n/a","2001","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/omcl",
"OVTI","OmniVision Technologies, Inc.","18.1","989297003.3","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/ovti",
"OMTH","Omthera Pharmaceuticals, Inc.","13.36","326173324.56","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omth",
"ONNN","ON Semiconductor Corporation","8.1","3651167007.9","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/onnn",
"OTIV","On Track Innovations Ltd","1.43","45894866.16","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/otiv",
"OGXI","OncoGenex Pharmaceuticals Inc.","9.53","139808864.35","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/ogxi",
"ONCY","Oncolytics Biotech, Inc.","2.76","233934337.68","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oncy",
"ONTY","Oncothyreon Inc.","1.7","97267602.9","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/onty",
"ONFC","Oneida Financial Corp.","13.75","96588195","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/onfc",
"ONVI","Onvia, Inc.","4.5","32966815.5","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/onvi",
"ONXX","ONYX Pharmaceuticals, Inc.","135.58","9861853697.54","n/a","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onxx",
"OTEX","Open Text Corporation","69.28","4088248202.08","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/otex",
"OPEN","OpenTable, Inc.","63.69","1451079204.3","n/a","1995","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/open",
"OPXA","Opexa Therapeutics, Inc.","1.61","12866409.99","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opxa",
"OPLK","Oplink Communications, Inc.","18.06","343856241.54","n/a","2000","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/oplk",
